time,con_oveTSetHea_u,con_oveTSetCoo_u,zon_reaTRooAir_y
30048840,288.15,303.15,294.24150693149113
30048870,288.15,303.15,294.23201708930225
30048900,288.15,303.15,294.2225459506485
30048930,288.15,303.15,294.2130929790345
30048960,288.15,303.15,294.20365765403983
30048990,288.15,303.15,294.1942394703755
30049020,288.15,303.15,294.1848379370001
30049050,288.15,303.15,294.1754525762909
30049080,288.15,303.15,294.1660829232676
30049110,288.15,303.15,294.15672852486404
30049140,288.15,303.15,294.1473889392462
30049170,288.15,303.15,294.13806373517247
30049200,288.15,303.15,294.12875249139427
30049230,288.15,303.15,294.1194548779071
30049260,288.15,303.15,294.1101707060972
30049290,288.15,303.15,294.10089986143316
30049320,288.15,303.15,294.09164225141063
30049350,288.15,303.15,294.08239778429646
30049380,288.15,303.15,294.07316636503106
30049410,288.15,303.15,294.0639478965198
30049440,288.15,303.15,294.0547422811399
30049470,288.15,303.15,294.04554942150605
30049500,288.15,303.15,294.0363692206297
30049530,288.15,303.15,294.0272015818571
30049560,288.15,303.15,294.0180464087836
30049590,288.15,303.15,294.00890360519907
30049620,288.15,303.15,293.99977307506276
30049650,288.15,303.15,293.99065472249515
30049680,288.15,303.15,293.9815484517781
30049710,288.15,303.15,293.9724541673612
30049740,288.15,303.15,293.96337177387204
30049770,288.15,303.15,293.95430117613046
30049800,288.15,303.15,293.94524227916656
30049830,288.15,303.15,293.936194988241
30049860,288.15,303.15,293.9271592088681
30049890,288.15,303.15,293.9181348468406
30049920,288.15,303.15,293.9091218082574
30049950,288.15,303.15,293.9001199995505
30049980,288.15,303.15,293.89112932752874
30050010,288.15,303.15,293.8821496994425
30050040,288.15,303.15,293.8731810230918
30050070,288.15,303.15,293.86422320702536
30050100,288.15,303.15,293.85527616084613
30050130,288.15,303.15,293.8463397956583
30050160,288.15,303.15,293.8374140246678
30050190,288.15,303.15,293.82849876393095
30050220,288.15,303.15,293.819593933226
30050250,288.15,303.15,293.81069945700295
30050280,288.15,303.15,293.80181526535205
30050310,288.15,303.15,293.79294129492223
30050340,288.15,303.15,293.78407748972165
30050370,288.15,303.15,293.7752238017424
30050400,288.15,303.15,293.7663801913704
30050430,288.15,303.15,293.7575466275615
30050460,288.15,303.15,293.74872308778595
30050490,288.15,303.15,293.7399095577565
30050520,288.15,303.15,293.73110603096893
30050550,288.15,303.15,293.72231250808613
30050580,288.15,303.15,293.7135289961991
30050610,288.15,303.15,293.70475550799904
30050640,288.15,303.15,293.6959920608892
30050670,288.15,303.15,293.6872386760643
30050700,288.15,303.15,293.67849537758144
30050730,288.15,303.15,293.6697621914422
30050760,288.15,303.15,293.6610391447024
30050790,288.15,303.15,293.65232626462364
30050820,288.15,303.15,293.64362357787655
30050850,288.15,303.15,293.6349311098032
30050880,288.15,303.15,293.62624888374455
30050910,288.15,303.15,293.6175769204362
30050940,288.15,303.15,293.608915237473
30050970,288.15,303.15,293.60026384884384
30051000,288.15,303.15,293.5916227645344
30051030,288.15,303.15,293.5829919901966
30051060,288.15,303.15,293.57437152688084
30051090,288.15,303.15,293.56576137082897
30051120,288.15,303.15,293.5571615133227
30051150,288.15,303.15,293.54857194058445
30051180,288.15,303.15,293.5399926337263
30051210,288.15,303.15,293.5314235687404
30051240,288.15,303.15,293.52286471653446
30051270,288.15,303.15,293.51431604299523
30051300,288.15,303.15,293.5057775090858
30051330,288.15,303.15,293.4972490709706
30051360,288.15,303.15,293.48873068016326
30051390,288.15,303.15,293.480222283695
30051420,288.15,303.15,293.47172382429903
30051450,288.15,303.15,293.4632352406086
30051480,288.15,303.15,293.4547564673657
30051510,288.15,303.15,293.4462874356387
30051540,288.15,303.15,293.43782807304484
30051570,288.15,303.15,293.4293783039779
30051600,288.15,303.15,293.4209380498367
30051630,288.15,303.15,293.4125072292549
30051660,288.15,303.15,293.4040857583292
30051690,288.15,303.15,293.3956735508456
30051720,288.15,303.15,293.38727051850196
30051750,288.15,303.15,293.3788765711264
30051780,288.15,303.15,293.3704916168903
30051810,288.15,303.15,293.36211556251556
30051840,288.15,303.15,293.35374831347525
30051870,288.15,303.15,293.34538977418754
30051900,288.15,303.15,293.3370398482019
30051930,288.15,303.15,293.3286984383784
30051960,288.15,303.15,293.32036544705824
30051990,288.15,303.15,293.31204077622704
30052020,288.15,303.15,293.30372432766995
30052050,288.15,303.15,293.2954160031187
30052080,288.15,303.15,293.2871157043905
30052110,288.15,303.15,293.2788233335188
30052140,288.15,303.15,293.270538792877
30052170,288.15,303.15,293.2622619852936
30052200,288.15,303.15,293.25399281416014
30052230,288.15,303.15,293.2457311835317
30052260,288.15,303.15,293.2374769982207
30052290,288.15,303.15,293.2292301638829
30052320,288.15,303.15,293.2209905870976
30052350,288.15,303.15,293.2127581754408
30052380,288.15,303.15,293.2045328375523
30052410,288.15,303.15,293.19631448319694
30052440,288.15,303.15,293.18810302332025
30052470,288.15,303.15,293.17989837009833
30052500,288.15,303.15,293.17170043698263
30052530,288.15,303.15,293.16350913874004
30052560,288.15,303.15,293.15532439148814
30052590,288.15,303.15,293.1471461127259
30052620,288.15,303.15,293.13897422136034
30052650,288.15,303.15,293.13080863772916
30052680,288.15,303.15,293.12264928361964
30052710,288.15,303.15,293.1144960822841
30052740,288.15,303.15,293.106348958452
30052770,288.15,303.15,293.09820783833857
30052800,288.15,303.15,293.09007264965163
30052830,288.15,303.15,293.0819432140262
30052860,288.15,303.15,293.07381918349347
30052890,288.15,303.15,293.0657001308716
30052920,288.15,303.15,293.05758561931594
30052950,288.15,303.15,293.0494752304111
30052980,288.15,303.15,293.04136856951885
30053010,288.15,303.15,293.0332652641127
30053040,288.15,303.15,293.0251649617601
30053070,288.15,303.15,293.0170673290747
30053100,288.15,303.15,293.0089720513347
30053130,288.15,303.15,293.0008788323071
30053160,288.15,303.15,292.99278739404946
30053190,288.15,303.15,292.9846974766347
30053220,288.15,303.15,292.97660883780856
30053250,288.15,303.15,292.9685212526013
30053280,288.15,303.15,292.9604345129082
30053310,288.15,303.15,292.9523484270479
30053340,288.15,303.15,292.94426281930413
30053370,288.15,303.15,292.93617752945505
30053400,288.15,303.15,292.92809241229475
30053430,288.15,303.15,292.92000733714934
30053460,288.15,303.15,292.9119221873922
30053490,288.15,303.15,292.90383685995954
30053520,288.15,303.15,292.8957512648697
30053550,288.15,303.15,292.88766532474773
30053580,288.15,303.15,292.879578974357
30053610,288.15,303.15,292.8714921601391
30053640,288.15,303.15,292.8634048397638
30053670,288.15,303.15,292.8553169816889
30053700,288.15,303.15,292.8472285647317
30053730,288.15,303.15,292.83913957765293
30053760,288.15,303.15,292.83105001875185
30053790,288.15,303.15,292.82295989547504
30053820,288.15,303.15,292.8148692240378
30053850,288.15,303.15,292.8067780290584
30053880,288.15,303.15,292.7986863432055
30053910,288.15,303.15,292.7905942068585
30053940,288.15,303.15,292.78250166778105
30053970,288.15,303.15,292.77440878080705
30054000,288.15,303.15,292.7663156075392
30054030,288.15,303.15,292.7582222160597
30054060,288.15,303.15,292.7501286806539
30054090,288.15,303.15,292.74203508154426
30054120,288.15,303.15,292.73394150463673
30054150,288.15,303.15,292.72584804127814
30054180,288.15,303.15,292.7177547880242
30054210,288.15,303.15,292.70966184641753
30054240,288.15,303.15,292.70156932277666
30054270,288.15,303.15,292.6934773279937
30054300,288.15,303.15,292.6853859773423
30054330,288.15,303.15,292.6772953902938
30054360,288.15,303.15,292.66920569034255
30054390,288.15,303.15,292.6611170048393
30054420,288.15,303.15,292.6530294648325
30054450,288.15,303.15,292.6449432049175
30054480,288.15,303.15,292.63685836309253
30054510,288.15,303.15,292.6287750806222
30054540,288.15,303.15,292.6206935019071
30054570,288.15,303.15,292.6126137743605
30054600,288.15,303.15,292.6045360482901
30054630,288.15,303.15,292.5964604767865
30054660,288.15,303.15,292.58838721561676
30054690,288.15,303.15,292.5803164231232
30054720,288.15,303.15,292.572248260127
30054750,288.15,303.15,292.5641828898373
30054780,288.15,303.15,292.5561204777639
30054810,288.15,303.15,292.54806119163374
30054840,288.15,303.15,292.540005201315
30054870,288.15,303.15,292.53195267874077
30054900,288.15,303.15,292.523903797838
30054930,288.15,303.15,292.5158587344601
30054960,288.15,303.15,292.5078176663228
30054990,288.15,303.15,292.49978077294344
30055020,288.15,303.15,292.4917482355827
30055050,288.15,303.15,292.48372023718935
30055080,288.15,303.15,292.4756969623481
30055110,288.15,303.15,292.46767859722917
30055140,288.15,303.15,292.459665329541
30055170,288.15,303.15,292.45165734848496
30055200,288.15,303.15,292.4436548447119
30055230,288.15,303.15,292.4356580102814
30055260,288.15,303.15,292.4276670386224
30055290,288.15,303.15,292.4196821244961
30055320,288.15,303.15,292.41170346396
30055350,288.15,303.15,292.4037312543343
30055380,288.15,303.15,292.3957656941692
30055410,288.15,303.15,292.38780698321426
30055440,288.15,303.15,292.37985532238866
30055470,288.15,303.15,292.371910913753
30055500,288.15,303.15,292.36397396048255
30055530,288.15,303.15,292.3560446668411
30055560,288.15,303.15,292.34812323815663
30055590,288.15,303.15,292.3402098807976
30055620,288.15,303.15,292.33230480215065
30055650,288.15,303.15,292.3244082105991
30055680,288.15,303.15,292.3165203155024
30055710,288.15,303.15,292.30864132717693
30055740,288.15,303.15,292.30077145687744
30055770,288.15,303.15,292.29291091677953
30055800,288.15,303.15,292.2850599199627
30055830,288.15,303.15,292.27721868039475
30055860,288.15,303.15,292.2693874129163
30055890,288.15,303.15,292.2615663332263
30055920,288.15,303.15,292.25375565786806
30055950,288.15,303.15,292.24595560421574
30055980,288.15,303.15,292.2381663904612
30056010,288.15,303.15,292.23038823560154
30056040,288.15,303.15,292.2226213594267
30056070,288.15,303.15,292.21486598250766
30056100,288.15,303.15,292.20712232618473
30056130,288.15,303.15,292.1993906125564
30056160,288.15,303.15,292.1916710644681
30056190,288.15,303.15,292.18396390550157
30056220,288.15,303.15,292.1762693599644
30056250,288.15,303.15,292.1685876528797
30056280,288.15,303.15,292.16091900997594
30056310,288.15,303.15,292.1532636576776
30056340,288.15,303.15,292.1456218230949
30056370,288.15,303.15,292.13799373401525
30056400,288.15,303.15,292.1303796188935
30056430,288.15,303.15,292.1227798745174
30056460,288.15,303.15,292.11519515629607
30056490,288.15,303.15,292.1076262253254
30056520,288.15,303.15,292.1000738345448
30056550,288.15,303.15,292.09253868514986
30056580,288.15,303.15,292.08502142080346
30056610,288.15,303.15,292.07752263302757
30056640,288.15,303.15,292.0700428667239
30056670,288.15,303.15,292.0625826236873
30056700,288.15,303.15,292.05514236478274
30056730,288.15,303.15,292.04772251161563
30056760,288.15,303.15,292.04032344810184
30056790,288.15,303.15,292.0329455220418
30056820,288.15,303.15,292.0255890466896
30056850,288.15,303.15,292.01825430229184
30056880,288.15,303.15,292.01094153757975
30056910,288.15,303.15,292.0036509712108
30056940,288.15,303.15,291.99638279315724
30056970,288.15,303.15,291.9891371660445
30057000,288.15,303.15,291.9819142264383
30057030,288.15,303.15,291.97471408608175
30057060,288.15,303.15,291.9675368330842
30057090,288.15,303.15,291.9603825330601
30057120,288.15,303.15,291.9532512302221
30057150,288.15,303.15,291.9461429484263
30057180,288.15,303.15,291.9390576921725
30057210,288.15,303.15,291.93199544756123
30057240,288.15,303.15,291.9249561832061
30057270,288.15,303.15,291.9179398511065
30057300,288.15,303.15,291.9109463874786
30057330,288.15,303.15,291.90397571354794
30057360,288.15,303.15,291.8970277363048
30057390,288.15,303.15,291.89010234922256
30057420,288.15,303.15,291.8831994329419
30057450,288.15,303.15,291.8763188559211
30057480,288.15,303.15,291.8694604750543
30057510,288.15,303.15,291.86262413625855
30057540,288.15,303.15,291.85580967503165
30057570,288.15,303.15,291.8490169169811
30057600,288.15,303.15,291.8422456783265
30057630,288.15,303.15,291.8354957663752
30057660,288.15,303.15,291.82876697997364
30057690,288.15,303.15,291.82205910993486
30057720,288.15,303.15,291.81537193944314
30057750,288.15,303.15,291.8087052444373
30057780,288.15,303.15,291.80205879397323
30057810,288.15,303.15,291.7954323505668
30057840,288.15,303.15,291.7888256705181
30057870,288.15,303.15,291.78223850421796
30057900,288.15,303.15,291.77567059643724
30057930,288.15,303.15,291.7691216866005
30057960,288.15,303.15,291.7625915090438
30057990,288.15,303.15,291.7560797932583
30058020,288.15,303.15,291.7495862641201
30058050,288.15,303.15,291.7431106421064
30058080,288.15,303.15,291.7366526434998
30058110,288.15,303.15,291.7302119805807
30058140,288.15,303.15,291.72378836180803
30058170,288.15,303.15,291.71738149198984
30058200,288.15,303.15,291.71099107244345
30058230,288.15,303.15,291.7046168011465
30058260,288.15,303.15,291.69825837287846
30058290,288.15,303.15,291.69191547935384
30058320,288.15,303.15,291.6855878093473
30058350,288.15,303.15,291.6792750488111
30058380,288.15,303.15,291.6729768809853
30058410,288.15,303.15,291.66669298650083
30058440,288.15,303.15,291.66042304347684
30058470,288.15,303.15,291.65416672761097
30058500,288.15,303.15,291.6479237122645
30058530,288.15,303.15,291.64169366854213
30058560,288.15,303.15,291.63547626536575
30058590,288.15,303.15,291.62927116954455
30058620,288.15,303.15,291.6230780458396
30058650,288.15,303.15,291.6168965570247
30058680,288.15,303.15,291.6107263639427
30058710,288.15,303.15,291.6045671255587
30058740,288.15,303.15,291.59841849900846
30058770,288.15,303.15,291.5922801396449
30058800,288.15,303.15,291.58615170108004
30058830,288.15,303.15,291.58003283522487
30058860,288.15,303.15,291.57392319232605
30058890,288.15,303.15,291.56782242099985
30058920,288.15,303.15,291.5617301682637
30058950,288.15,303.15,291.5556460795656
30058980,288.15,303.15,291.54956979881086
30059010,288.15,303.15,291.54350096838743
30059040,288.15,303.15,291.53743922918864
30059070,288.15,303.15,291.5313842206346
30059100,288.15,303.15,291.5253355806917
30059130,288.15,303.15,291.51929294589047
30059160,288.15,303.15,291.51325595134233
30059190,288.15,303.15,291.50722423075433
30059220,288.15,303.15,291.5011974164432
30059250,288.15,303.15,291.49517513934785
30059280,288.15,303.15,291.48915702904094
30059310,288.15,303.15,291.48314271373914
30059340,288.15,303.15,291.4771318203128
30059370,288.15,303.15,291.4711239742943
30059400,288.15,303.15,291.46511879988594
30059430,288.15,303.15,291.45911591996673
30059460,288.15,303.15,291.4531149560988
30059490,288.15,303.15,291.4471155285326
30059520,288.15,303.15,291.4411172562123
30059550,288.15,303.15,291.4351197567797
30059580,288.15,303.15,291.4291226465786
30059610,288.15,303.15,291.4231255406577
30059640,288.15,303.15,291.4171280527735
30059670,288.15,303.15,291.41112979539344
30059700,288.15,303.15,291.4051303796975
30059730,288.15,303.15,291.39912941558015
30059760,288.15,303.15,291.39312651165204
30059790,288.15,303.15,291.3871212752412
30059820,288.15,303.15,291.3811133123942
30059850,288.15,303.15,291.37510222787665
30059880,288.15,303.15,291.3690876251743
30059910,288.15,303.15,291.36306910649336
30059940,288.15,303.15,291.3570462727608
30059970,288.15,303.15,291.3510187236246
30060000,288.15,303.15,291.34498605745415
30060030,288.15,303.15,291.33894808988833
30060060,288.15,303.15,291.33290499269646
30060090,288.15,303.15,291.32685711973943
30060120,288.15,303.15,291.32080486987206
30060150,288.15,303.15,291.3147486309332
30060180,288.15,303.15,291.3086887689448
30060210,288.15,303.15,291.30262563139195
30060240,288.15,303.15,291.2965595511951
30060270,288.15,303.15,291.2904908486479
30060300,288.15,303.15,291.2844198319124
30060330,288.15,303.15,291.27834679701573
30060360,288.15,303.15,291.27227202782393
30060390,288.15,303.15,291.2661957961188
30060420,288.15,303.15,291.2601183617672
30060450,288.15,303.15,291.25403997294904
